species_id,version_id,language_id,flavor_text
29,24,9,"Small and very docile, it protects itself with its
small, poisonous horn when attacked."
29,24,11,"小柄で　とても　おとなしい。
襲われると　小さな　毒針を
使って　戦い　身を　守る。"
29,25,1,"ちいさい　からだを　まもるため　きょうりょくな
どくばりが　はったつしたと　かんがえられている。
おこると　ツノの　さきから　もうどくを　だす。"
29,25,3,"작은 몸을 지키기 위해 강력한
독침이 발달한 것이라 여겨진다.
화가 나면 뿔 끝에서 맹독을 뿜는다."
29,25,5,"Nidoran♀ est couvert de pointes qui sécrètent un poison
puissant. On pense que ce petit Pokémon a développé
ces pointes pour se défendre. Lorsqu’il est en colère,
une horrible toxine sort de sa corne."
29,25,6,"Nidoran♀ besitzt Widerhaken, die ein starkes Gift ausstoßen.
Sie sind vermutlich zum Schutz dieses schmächtigen Pokémon
entstanden. Wenn es wütend wird, stößt es ein gefährliches
Gift aus seinem Horn aus."
29,25,7,"Nidoran♀ tiene púas que segregan un veneno muy potente.
Se piensa que las desarrolló como protección del cuerpo tan
pequeño que tiene. Cuando se enfada, libera una horrible
sustancia tóxica por el cuerno."
29,25,8,"Gli aculei di Nidoran♀ secernono un potente veleno.
Si pensa che si siano sviluppati per proteggere questo
Pokémon dal corpo minuto. Quando è adirato, rilascia
una potente tossina dal corno."
29,25,9,"Nidoran♀ has barbs that secrete a powerful poison.
They are thought to have developed as protection for
this small-bodied Pokémon. When enraged, it releases
a horrible toxin from its horn."
29,25,11,"小さい　体を　守るため　強力な
毒針が　発達したと　考えられている。
怒ると　ツノの　先から　猛毒を　出す。"
29,26,1,"ちいさい　からだを　まもるため　きょうりょくな
どくばりが　はったつしたと　かんがえられている。
おこると　ツノの　さきから　もうどくを　だす。"
29,26,3,"작은 몸을 지키기 위해 강력한
독침이 발달한 것이라 여겨진다.
화가 나면 뿔 끝에서 맹독이 나온다."
29,26,5,"Nidoran♀ est couvert de pointes qui sécrètent un poison
puissant. On pense que ce petit Pokémon a développé
ces pointes pour se défendre. Lorsqu’il est en colère,
une horrible toxine sort de sa corne."
29,26,6,"Nidoran♀ besitzt Widerhaken, die ein starkes Gift ausstoßen.
Sie sind vermutlich zum Schutz dieses schmächtigen Pokémon
entstanden. Wenn es wütend wird, stößt es ein gefährliches
Gift aus seinem Horn aus."
29,26,7,"Nidoran♀ tiene púas que segregan un veneno muy potente.
Se piensa que las desarrolló como protección del cuerpo tan
pequeño que tiene. Cuando se enfada, libera una horrible
sustancia tóxica por el cuerno."
29,26,8,"Gli aculei di Nidoran♀ secernono un potente veleno.
Si pensa che si siano sviluppati per proteggere questo
Pokémon dal corpo minuto. Quando è adirato, rilascia
una potente tossina dal corno."
29,26,9,"Nidoran♀ has barbs that secrete a powerful poison.
They are thought to have developed as protection for
this small-bodied Pokémon. When enraged, it releases
a horrible toxin from its horn."
29,26,11,"小さい　体を　守るため　強力な
毒針が　発達したと　考えられている。
怒ると　ツノの　先から　猛毒を　出す。"
30,1,9,"The female's horn
develops slowly.
Prefers physicalattacks such as
clawing and
biting."
30,2,9,"The female's horn
develops slowly.
Prefers physicalattacks such as
clawing and
biting."
30,3,9,"When resting deep
in its burrow, its
thorns alwaysretract.
This is proof that
it is relaxed."
30,4,9,"When feeding its
young, it first
chews and tender­izes the food,
then spits it out
for the offspring."
30,5,9,"It has a calm and
caring nature.
Because its horngrows slowly, it
prefers not to
fight."
30,6,9,"It has a docile
nature. If it is
threatened withattack, it raises
the barbs that are
all over its body."
30,7,9,"When NIDORINA are with their friends or
family, they keep their barbs tucked
away to prevent hurting each other.This POKéMON appears to become
nervous if separated from the others."
30,8,9,"When NIDORINA are with their friends or
family, they keep their barbs tucked
away to prevent hurting each other.This POKéMON appears to become
nervous if separated from the others."
30,9,9,"When it is with its friends or
family, its barbs are tucked away to
prevent injury. It appears to become
nervous if separated from the others."
30,10,9,"The female has a gentle temperament.
It emits ultrasonic cries that have the
power to befuddle foes."
30,11,9,"The female’s horns develop slowly.
Prefers physical attacks such as clawing
and biting."
30,12,9,"When it senses danger, it raises
all the barbs on its body. These
barbs grow slower than NIDORINO’s."
30,13,9,"When it senses danger, it raises
all the barbs on its body. These
barbs grow slower than NIDORINO’s."
30,14,9,"When it senses danger, it raises
all the barbs on its body. These
barbs grow slower than NIDORINO’s."
30,15,9,"When feeding its young, it first
chews the food into a paste, then
spits it out for the offspring."
30,16,9,"It has a calm and caring nature.
Because its horn grows slowly, it
prefers not to fight."
30,17,5,"Ce Pokémon dresse ses piquants
en cas de danger. Ils poussent
moins vite que ceux de Nidorino."
30,17,9,"When it senses danger, it raises
all the barbs on its body. These
barbs grow slower than Nidorino’s."
30,18,5,"Ce Pokémon dresse ses piquants
en cas de danger. Ils poussent
moins vite que ceux de Nidorino."
30,18,9,"When it senses danger, it raises
all the barbs on its body. These
barbs grow slower than Nidorino’s."
30,21,9,"When it senses danger, it raises
all the barbs on its body. These
barbs grow slower than Nidorino’s."
30,22,9,"When it senses danger, it raises
all the barbs on its body. These
barbs grow slower than Nidorino’s."
30,23,1,"メスなので　せいかくは　おんこう。
くちから　だす　ちょうおんぱは
あいてを　まどわす　ちからがある。"
30,23,3,"암컷으로 성격은 온화하다.
입에서 내보내는 초음파는
상대를 혼란시키는 힘이 있다."
30,23,5,"La femelle a un tempérament doux. Elle émet des cris
ultrasoniques capables de déstabiliser ses ennemis."
30,23,6,"Das Weibchen ist ausgeglichener. Es stößt Schreie
im Ultraschallwellenbereich aus, die den Gegner
verwirren können."
30,23,7,"Tiene un carácter afable. Emite ondas ultrasónicas
para confundir al enemigo."
30,23,8,"La femmina ha un temperamento mite. Lancia
ultrasuoni capaci di incantare i nemici."
30,23,9,"The female has a gentle temperament.
It emits ultrasonic cries that have the power
to befuddle foes."
30,23,11,"メスなので　性格は　温厚。
口から　出す　超音波は
相手を　まどわす　力がある。"
30,24,1,"こどもに　エサを　わけあたえるとき
おやが　かみくだき　やわらかくした
エサを　はきもどして　あたえる。"
30,24,3,"새끼에게 먹이를 나눠줄 때
어미가 깨물어 부드럽게 한
먹이를 토해서 준다."
30,24,5,"Pour nourrir ses petits, il mâche les aliments pour les
rendre tendres et il les recrache à ses bébés."
30,24,6,"Ehe es seine Jungen füttert, zerkaut es das Futter
und gibt es ihnen anschließend."
30,24,7,"Cuando alimenta a sus crías, primero mastica y ablanda
la comida y luego la escupe para su prole."
30,24,8,"Per nutrire i piccoli, prima intenerisce il cibo
masticandolo, poi lo sputa per i cuccioli."
30,24,9,"When feeding its young, it first chews the food into
a paste, then spits it out for the offspring."
30,24,11,"子供に　エサを　分け与えるとき
親が　かみくだき　やわらかくした
エサを　吐き戻して　与える。"
30,25,1,"なかまや　かぞくと　いっしょの　ときは　おたがい
きずつかないように　トゲが　ひっこんでいる。
なかまから　はなれると　ふあんに　なるらしい。"
30,25,3,"동료나 가족과 함께일 때는 서로
상처 입히지 않도록 가시를 세우지 않는다.
동료와 떨어지면 불안해하는 것 같다."
30,25,5,"Lorsqu’un Nidorina est avec ses amis ou sa famille, il replie
ses pointes pour ne pas blesser ses proches. Ce Pokémon
devient vite nerveux lorsqu’il est séparé de son groupe."
30,25,6,"Wenn Nidorina mit seinen Freunden oder seiner Familie
zusammen ist, zieht es seine Widerhaken ein, damit es
niemanden verletzt. Dieses Pokémon wird nervös,
wenn man es von seinen Artgenossen trennt."
30,25,7,"Cuando están en familia o con sus amigos, esconden las púas
para evitar accidentes. Según parece, se alteran bastante si se
separan del grupo."
30,25,8,"Quando questi Pokémon si riuniscono con gli amici e la
famiglia, tengono i loro aculei a debita distanza per evitare
di ferirsi a vicenda. Se allontanati dal branco, diventano
nervosi e irascibili."
30,25,9,"When Nidorina are with their friends or family, they keep their
barbs tucked away to prevent hurting each other.
This Pokémon appears to become nervous if separated from
the others."
30,25,11,"仲間や　家族と　一緒の　ときは　お互い
傷つかないように　トゲが　引っ込んでいる。
仲間から　離れると　不安に　なるらしい。"
30,26,1,"なかまや　かぞくと　いっしょの　ときは　おたがい
きずつかないように　トゲが　ひっこんでいる。
なかまから　はなれると　ふあんに　なるらしい。"
30,26,3,"동료나 가족과 함께일 때는 서로
상처 입히지 않도록 가시를 세우지 않는다.
동료와 떨어지면 불안해하는 것 같다."
30,26,5,"Lorsqu’un Nidorina est avec ses amis ou sa famille, il replie
ses pointes pour ne pas blesser ses proches. Ce Pokémon
devient vite nerveux lorsqu’il est séparé de son groupe."
30,26,6,"Wenn Nidorina mit seinen Freunden oder seiner Familie
zusammen ist, zieht es seine Widerhaken ein, damit es
niemanden verletzt. Dieses Pokémon wird nervös,
wenn man es von seinen Artgenossen trennt."
30,26,7,"Cuando están en familia o con sus amigos, esconden las púas
para evitar accidentes. Según parece, se alteran bastante si se
separan del grupo."
30,26,8,"Quando questi Pokémon si riuniscono con gli amici e la
famiglia, tengono i loro aculei a debita distanza per evitare
di ferirsi a vicenda. Se allontanati dal branco, diventano
nervosi e irascibili."
30,26,9,"When Nidorina are with their friends or family, they keep
their barbs tucked away to prevent hurting each other.
This Pokémon appears to become nervous if separated
from the others."
30,26,11,"仲間や　家族と　一緒の　ときは　お互い
傷つかないように　トゲが　引っ込んでいる。
仲間から　離れると　不安に　なるらしい。"
31,1,9,"Its hard scales
provide strong
protection. Ituses its hefty
bulk to execute
powerful moves."
31,2,9,"Its hard scales
provide strong
protection. Ituses its hefty
bulk to execute
powerful moves."
31,3,9,"Tough scales cover
the sturdy body
of this POKéMON.It appears that
the scales grow
in cycles."
31,4,9,"Its body is cover­
ed with needle-
like scales. Itnever shows signs
of shrinking from
any attack."
31,5,9,"It uses its scaly,
rugged body to
seal the entranceof its nest and
protect its young
from predators."
31,6,9,"The hard scales
that cover its
strong body serveas excellent
protection from
any attack."
31,7,9,"NIDOQUEEN’s body is encased in
extremely hard scales. It is adept at
sending foes flying with harsh tackles.This POKéMON is at its strongest when
it is defending its young."
31,8,9,"NIDOQUEEN’s body is encased in
extremely hard scales. It is adept at
sending foes flying with harsh tackles.This POKéMON is at its strongest when
it is defending its young."
31,9,9,"It is adept at sending foes flying with
harsh tackles using its tough, scaly body.
This POKéMON is at its strongest when
it is defending its young."
31,10,9,"The body is covered by stiff, needle-
like scales. If it becomes excited,
the needles bristle outwards."
31,11,9,"Its hard scales provide strong protection.
It uses its hefty bulk to execute
powerful moves."
31,12,9,"Its entire body is armored with
hard scales. It will protect the
young in its burrow with its life."
31,13,9,"Its entire body is armored with
hard scales. It will protect the
young in its burrow with its life."
31,14,9,"Its entire body is armored with
hard scales. It will protect the
young in its burrow with its life."
31,15,9,"Its body is covered with needle-like
scales. It never shows signs
of shrinking from any attack."
31,16,9,"It uses its scaly, rugged body to
seal the entrance of its nest and
protect its young from predators."
31,17,5,"Son corps est recouvert d’écailles
solides. Il donnera sa vie pour
secourir les petits de son terrier."
31,17,9,"Its entire body is armored with
hard scales. It will protect the
young in its burrow with its life."
31,18,5,"Son corps est recouvert d’écailles
solides. Il donnera sa vie pour
secourir les petits de son terrier."
31,18,9,"Its entire body is armored with
hard scales. It will protect the
young in its burrow with its life."
31,21,9,"Its entire body is armored with
hard scales. It will protect the
young in its burrow with its life."
31,22,9,"Its entire body is armored with
hard scales. It will protect the
young in its burrow with its life."
31,23,1,"ウロコで　おおわれた　がんじょうな
からだで　すあなの　いりぐちをふさぎ
てきから　こどもたちを　まもる。"
31,23,3,"비늘로 뒤덮인 튼튼한
몸으로 둥지의 입구를 막아
상대로부터 새끼들을 지킨다."
31,23,5,"Il se sert de son corps lourdement protégé pour
empêcher les prédateurs d’accéder à son nid."
31,23,6,"Es benutzt seinen schuppigen Körper, um den
Höhleneingang als Schutz für seine Jungen zu sperren."
31,23,7,"Usa su cuerpo duro y escamoso para sellar la entrada
a su madriguera y protegerse de los depredadores."
31,23,8,"Con il suo corpo robusto e squamoso sbarra
l’accesso alla tana e protegge i piccoli dai predatori."
31,23,9,"It uses its scaly, rugged body to seal the entrance
of its nest and protect its young from predators."
31,23,11,"ウロコで　覆われた　頑丈な　体で
巣穴の　入り口を　ふさぎ
敵から　子供たちを　守る。"
31,24,1,"かたくて　はりのような　ウロコが
からだを　おおっている。
こうふんすると　はりが　さかだつ。"
31,24,3,"단단하고 바늘 같은 비늘이
몸을 뒤덮고 있다.
흥분하면 바늘이 곤두선다."
31,24,5,"Son corps est recouvert d’écailles en forme de
pointes. Quand ce Pokémon s’énerve, ses pointes
se dressent de façon menaçante."
31,24,6,"Sein Körper ist mit massiven, nadelartigen
Schuppen überzogen. Wenn es erregt ist,
schießen die Nadeln hervor."
31,24,7,"Tiene el cuerpo recubierto de escamas duras y
cortantes. Cuando se inquieta, las usa para
defenderse."
31,24,8,"Il corpo è ricoperto di dure squame appuntite che
gli si rizzano quando si inquieta."
31,24,9,"The body is covered by stiff, needlelike scales.
If it becomes excited, the needles bristle outwards."
31,24,11,"硬くて　針のような　ウロコが
体を　覆っている。
興奮すると　針が　逆立つ。"
31,25,1,"かたい　ウロコで　おおわれた　からだを　ぶつけて
あいてを　はじきとばす　こうげきが　とくいだ。
こどもを　まもる　ときが　いちばん　つよい。"
31,25,3,"단단한 비늘로 뒤덮인 몸을 부딪쳐서
상대를 튕겨내는 공격이 특기다.
자식을 지킬 때 가장 강하다."
31,25,5,"Le corps de Nidoqueen est protégé par des écailles
extrêmement dures. Il aime envoyer ses ennemis voler en leur
fonçant dessus. Ce Pokémon utilise toute sa puissance
lorsqu’il protège ses petits."
31,25,6,"Nidoqueens Körper ist mit sehr harten Schuppen bedeckt.
Es ist sehr geschickt darin, Gegner mit starken Attacken
wegzuschleudern. Dieses Pokémon entwickelt am meisten
Kraft, wenn es seine Jungen verteidigt."
31,25,7,"Nidoqueen tiene el cuerpo totalmente recubierto de escamas
durísimas. Suele lanzar por los aires a sus rivales de los
violentos golpes que les propina. Cuando se trata de
defender a sus crías, alcanza su nivel máximo de fuerza."
31,25,8,"Il corpo di Nidoqueen è racchiuso in una corazza durissima.
Riesce a scagliare i nemici lontano con un colpo secco.
Questo Pokémon dà il massimo di sé quando difende
i propri cuccioli."
31,25,9,"Nidoqueen’s body is encased in extremely hard scales.
It is adept at sending foes flying with harsh tackles.
This Pokémon is at its strongest when it is defending its young."
31,25,11,"硬い　ウロコで　覆われた　体を　ぶつけて
相手を　弾き飛ばす　攻撃が　得意だ。
子どもを　守る　ときが　一番　強い。"
31,26,1,"かたい　ウロコで　おおわれた　からだを　ぶつけて
あいてを　はじきとばす　こうげきが　とくいだ。
こどもを　まもる　ときが　いちばん　つよい。"
31,26,3,"단단한 비늘로 뒤덮인 몸을 부딪쳐서
상대를 튕겨내는 공격이 특기다.
자식을 지킬 때 가장 강하다."
31,26,5,"Le corps de Nidoqueen est protégé par des écailles
extrêmement dures. Il aime envoyer ses ennemis voler en leur
fonçant dessus. Ce Pokémon utilise toute sa puissance
lorsqu’il protège ses petits."
31,26,6,"Nidoqueens Körper ist mit sehr harten Schuppen bedeckt.
Es ist sehr geschickt darin, Gegner mit harten Attacken
wegzuschleudern. Dieses Pokémon entwickelt die größte Kraft,
wenn es seine Jungen verteidigt."
31,26,7,"Nidoqueen tiene el cuerpo totalmente recubierto de escamas
durísimas. Suele lanzar por los aires a sus rivales de los
violentos golpes que les propina. Cuando se trata de
defender a sus crías, alcanza su nivel máximo de fuerza."
31,26,8,"Il corpo di Nidoqueen è racchiuso in una corazza durissima.
Riesce a scagliare i nemici lontano con un colpo secco.
Questo Pokémon dà il massimo di sé quando difende
i propri cuccioli."
31,26,9,"Nidoqueen’s body is encased in extremely hard scales.
It is adept at sending foes flying with harsh tackles. This
Pokémon is at its strongest when it is defending its young."
31,26,11,"硬い　ウロコで　覆われた　体を　ぶつけて
相手を　弾き飛ばす　攻撃が　得意だ。
子どもを　守る　ときが　一番　強い。"
32,1,9,"Stiffens its ears
to sense danger.
The larger itshorns, the more
powerful its
secreted venom."
32,2,9,"Stiffens its ears
to sense danger.
The larger itshorns, the more
powerful its
secreted venom."
32,3,9,"Its large ears
are always kept
upright. If itsenses danger, it
will attack with a
poisonous sting."
32,4,9,"It is small, but
its horn is filled
with poison. Itcharges then stabs
with the horn to
inject poison."
32,5,9,"It raises its big
ears to check its
surroundings.It will strike
first if it senses
any danger."
32,6,9,"It constantly
moves its large
ears in manydirections in
order to detect
danger right away."
32,7,9,"The male NIDORAN has developed
muscles for moving its ears. Thanks to
them, the ears can be freely moved inany direction. Even the slightest sound
does not escape this POKéMON’s notice."
32,8,9,"The male NIDORAN has developed
muscles for moving its ears. Thanks to
them, the ears can be freely moved inany direction. Even the slightest sound
does not escape this POKéMON’s notice."
32,9,9,"The male NIDORAN has developed muscles
that freely move its ears in any direction.
Even the slightest sound does not escape
this POKéMON’s notice."
32,10,9,"Its large ears are flapped like wings
when it is listening to distant sounds.
It extends toxic barbs when angered."
32,11,9,"It stiffens its ears to sense danger.
The larger its horns, the more 
powerful its secreted venom."
32,12,9,"It scans its surroundings by
raising its ears out of the grass.
Its toxic horn is for protection."
32,13,9,"It scans its surroundings by
raising its ears out of the grass.
Its toxic horn is for protection."
32,14,9,"It scans its surroundings by
raising its ears out of the grass.
Its toxic horn is for protection."
32,15,9,"It is small, but its horn is filled
with poison. It charges then stabs
with the horn to inject poison."
32,16,9,"It raises its big ears to check its
surroundings. It will strike
first if it senses any danger."
32,17,5,"Il jauge le terrain en laissant
ses oreilles dépasser de l’herbe.
Il se défend avec sa corne toxique."
32,17,9,"It scans its surroundings by
raising its ears out of the grass.
Its toxic horn is for protection."
32,18,5,"Il jauge le terrain en laissant
ses oreilles dépasser de l’herbe.
Il se défend avec sa corne toxique."
32,18,9,"It scans its surroundings by
raising its ears out of the grass.
Its toxic horn is for protection."
32,21,9,"It scans its surroundings by
raising its ears out of the grass.
Its toxic horn is for protection."
32,22,9,"It scans its surroundings by
raising its ears out of the grass.
Its toxic horn is for protection."
32,23,1,"くさむらの　うえに　みみだけ　だして
まわりの　けはいを　さぐる。
もうどくの　ツノで　みを　まもる。"
32,23,3,"풀밭 위로 귀만 내어
주위의 낌새를 살핀다.
맹독의 뿔로 몸을 보호한다."
32,23,5,"Il jauge le terrain en laissant ses oreilles dépasser
de l’herbe. Il se défend avec sa corne toxique."
32,23,6,"Es untersucht die Umgebung, indem es die Ohren
spitzt und lauscht. Sein giftiges Horn schützt es."
32,23,7,"Saca las orejas por encima de la hierba para explorar
el territorio. Le protege su cuerno venenoso."
32,23,8,"Esamina l’ambiente circostante tendendo le orecchie
fuori dall’erba. Si protegge con il corno velenoso."
32,23,9,"It scans its surroundings by raising its ears out of
the grass. Its toxic horn is for protection."
32,23,11,"草むらの　上に　耳だけ　出して
まわりの　気配を　探る。
猛毒の　ツノで　身を　守る。"
32,24,1,"みみが　おおきく　とおくの　おとを
きくとき　はばたくように　うごく。
おこると　どくばりを　だす。"
32,24,3,"귀가 커서 먼 곳의 소리를
들을 때 날개 치듯 움직인다.
화나면 독침을 쏜다."
32,24,5,"Ce Pokémon agite ses oreilles comme pour entendre
tout ce qui se passe au loin. Il déploie des aiguillons
toxiques quand il est en colère."
32,24,6,"Seine großen Ohren schlagen wie Flügel, wenn es
Geräusche in weiter Entfernung hört. Es fährt
giftige Stacheln aus, wenn es verärgert ist."
32,24,7,"Cambia la orientación de las grandes orejas que
tiene para oír mejor. Si se enfada, despliega sus
púas venenosas."
32,24,8,"Solleva le orecchie come ali per captare rumori in
lontananza. Quando è adirato, estende i baffi velenosi."
32,24,9,"Its large ears are flapped like wings when it is
listening to distant sounds. It extends toxic barbs
when angered."
32,24,11,"耳が　大きく　遠くの　音を
聞くとき　はばたくように　動く。
怒ると　毒針を　出す。"
32,25,1,"  を　うごかす　きんにくが　はったつしていて
どんな　むきにも　じざいに　  を　うごかせる。
かすかな　ものおとも　ききもらさない　ポケモン。"
32,25,3,"귀를 움직이는 근육이 발달되어 있어서
어떤 방향으로든 자유로이 귀를 움직일 수 있다.
희미한 소리도 빠트리지 않고 듣는 포켓몬이다."
32,25,5,"Nidoran♂ a développé des muscles pour bouger
ses oreilles. Ainsi, il peut les orienter à sa guise.
Ce Pokémon peut entendre le plus discret des bruits."
32,25,6,"Nidoran♂ hat Muskeln entwickelt, um seine Ohren bewegen
zu können. Dadurch kann es sie in jede beliebige Richtung
drehen. Diesem Pokémon entgeht nicht einmal das leiseste
Geräusch."
32,25,7,"Nidoran♂ ha desarrollado músculos para mover las orejas y
orientarlas en cualquier dirección. De este modo, es capaz de
captar hasta el sonido más leve."
32,25,8,"Nidoran♂ ha sviluppato dei muscoli per muovere liberamente
le orecchie in qualsiasi direzione. Così, questo Pokémon
è in grado di percepire anche il più flebile fruscio."
32,25,9,"Nidoran♂ has developed muscles for moving its ears. Thanks
to them, the ears can be freely moved in any direction. Even
the slightest sound does not escape this Pokémon’s notice."
32,25,11,"耳を　動かす　筋肉が　発達していて
どんな　向きにも　自在に　耳を　動かせる。
かすかな　物音も　聞き漏らさない　ポケモン。"
32,26,1,"  を　うごかす　きんにくが　はったつしていて
どんな　むきにも　じざいに　  を　うごかせる。
かすかな　ものおとも　ききもらさない　ポケモン。"
32,26,3,"귀를 움직이는 근육이 발달되어 있어서
어떤 방향으로든 자유로이 귀를 움직일 수 있다.
희미한 소리도 빠트리지 않고 듣는 포켓몬이다."
32,26,5,"Nidoran♂ a développé des muscles pour bouger
ses oreilles. Ainsi, il peut les orienter à sa guise.
Ce Pokémon peut entendre le plus discret des bruits."
32,26,6,"Nidoran♂ hat Muskeln entwickelt, um seine Ohren
bewegen zu können. Dadurch kann es sie in jede
beliebige Richtung wenden. Diesem Pokémon entgeht
nicht das leiseste Geräusch."
32,26,7,"Nidoran♂ ha desarrollado músculos para mover las orejas y
orientarlas en cualquier dirección. De este modo, es capaz de
captar hasta el sonido más leve."
32,26,8,"Nidoran♂ ha sviluppato dei muscoli per muovere liberamente
le orecchie in qualsiasi direzione. Così, questo Pokémon
è in grado di percepire anche il più flebile fruscio."
32,26,9,"Nidoran♂ has developed muscles for moving its ears. Thanks
to them, the ears can be freely moved in any direction. Even
the slightest sound does not escape this Pokémon’s notice."
32,26,11,"耳を　動かす　筋肉が　発達していて
どんな　向きにも　自在に　耳を　動かせる。
かすかな　物音も　聞き漏らさない　ポケモン。"
33,1,9,"An aggressive
POKéMON that is
quick to attack.The horn on its
head secretes a
powerful venom."
33,2,9,"An aggressive
POKéMON that is
quick to attack.The horn on its
head secretes a
powerful venom."
33,3,9,"Its horns contain
venom. If they
are stabbed intoan enemy, the
impact makes the
poison leak out."
33,4,9,"It raises its big
ears to check its
surroundings. Ifit senses any­
thing, it attacks
immediately."
33,5,9,"Quick to anger, it
stabs enemies with
its horn to injecta powerful poison
when it becomes
agitated."
33,6,9,"It is easily
agitated and uses
its horn foroffense as soon as
it notices an
attacker."
33,7,9,"NIDORINO has a horn that is harder than
a diamond. If it senses a hostile
presence, all the barbs on its backbristle up at once, and it challenges
the foe with all its might."
33,8,9,"NIDORINO has a horn that is harder than
a diamond. If it senses a hostile
presence, all the barbs on its backbristle up at once, and it challenges
the foe with all its might."
33,9,9,"Its horn is harder than a diamond.
If it senses a hostile presence, all the
barbs on its back bristle up at once, and it
challenges the foe with all its might."
33,10,9,"It is easily angered. By swinging its well-
developed horn wildly, it can even punch
through diamond."
33,11,9,"An aggressive POKéMON that is quick to
attack. The horn on its head secretes a
powerful venom."
33,12,9,"It has a violent disposition and
stabs foes with its horn, which
oozes poison upon impact."
33,13,9,"It has a violent disposition and
stabs foes with its horn, which
oozes poison upon impact."
33,14,9,"It has a violent disposition and
stabs foes with its horn, which
oozes poison upon impact."
33,15,9,"It raises its big ears to check its
surroundings. If it senses anything,
it attacks immediately."
33,16,9,"Quick to anger, it stabs enemies with
its horn to inject a powerful poison
when it becomes agitated."
33,17,5,"D’un tempérament violent, il
empale l’ennemi sur sa corne
qui distille un poison puissant."
33,17,9,"It has a violent disposition and
stabs foes with its horn, which
oozes poison upon impact."
33,18,5,"D’un tempérament violent, il
empale l’ennemi sur sa corne
qui distille un poison puissant."
33,18,9,"It has a violent disposition and
stabs foes with its horn, which
oozes poison upon impact."
33,21,9,"It has a violent disposition and
stabs foes with its horn, which
oozes poison upon impact."
33,22,9,"It has a violent disposition and
stabs foes with its horn, which
oozes poison upon impact."
33,23,1,"はったつした　みみを　たてて
まわりの　けはいを　さぐる。
なにかあると　すぐに　とびかかる。"
33,23,3,"발달한 귀를 세워
주위의 낌새를 살핀다.
무슨 일이 생기면 바로 덤벼든다."
33,23,5,"Il dresse ses oreilles à l’affût d’un bruit suspect et
attaque toute menace se rapprochant de lui."
33,23,6,"Es überwacht mit seinen riesigen Ohren die Umgebung.
Registriert es eine Bewegung, greift es an."
33,23,7,"Levanta sus grandes orejas para vigilar. Si detecta
algo, atacará de inmediato."
33,23,8,"Rizza le grandi orecchie per esaminare la zona.
Se avverte qualcosa, attacca immediatamente."
33,23,9,"It raises its big ears to check its surroundings.
If it senses anything, it attacks immediately."
33,23,11,"発達した　耳を　立てて
まわりの　気配を　探る。
なにかあると　すぐに　飛びかかる。"
33,24,1,"すぐに　おこって　たたかおうとする。
しかも　あたまの　ツノは　ささると
きょうれつな　どくそをだす　しくみ。"
33,24,3,"금방 화를 내며 싸우려 든다.
게다가 머리의 뿔은 찔리면
강렬한 독소를 내는 구조이다."
33,24,5,"Très agressif, il est prompt à répondre à la violence.
La corne sur sa tête est venimeuse."
33,24,6,"Ein aggressives Pokémon, das sehr flink angreift.
Das Horn auf dem Kopf sondert starkes Gift ab."
33,24,7,"Un Pokémon agresivo, siempre listo para atacar.
El cuerno de la cabeza segrega un potente veneno."
33,24,8,"Pokémon aggressivo sempre pronto all’attacco,
secerne un veleno potente dal corno sulla testa."
33,24,9,"An aggressive Pokémon that is quick to attack.
The horn on its head secretes a powerful venom."
33,24,11,"すぐに　怒って　戦おうとする。
しかも　頭の　ツノは　刺さると
強烈な　毒素を　出す　仕組み。"
33,25,1,"ダイヤモンドよりも　かたい　ツノを　もつ。
てきの　けはいを　かんじると　せなかの　トゲが
いっせいに　さかだち　ぜんりょくで　たちむかう。"
33,25,3,"다이아몬드보다 단단한 뿔을 지녔다.
적의 기척을 느끼면 등에 달린 가시를
일제히 세우고 전력을 다해 맞선다."
33,25,5,"Nidorino dispose d’une corne plus dure que du diamant.
S’il sent une présence hostile, toutes les pointes de son dos
se hérissent d’un coup, puis il défie son ennemi."
33,25,6,"Nidorino besitzt ein Horn, das sogar härter ist als ein
Diamant. Wenn es einen Feind wahrnimmt, stellen sich
all die Widerhaken auf seinem Rücken auf und es schlägt
den Gegner mit aller Kraft in die Flucht."
33,25,7,"Nidorino tiene un cuerno de dureza superior a la del diamante.
Si siente una presencia hostil, se le erizan las púas del lomo
enseguida y carga contra el enemigo con todas sus fuerzas."
33,25,8,"Nidorino è dotato di un corno più duro del diamante. Quando
percepisce una presenza ostile, gli si rizzano immediatamente
tutti gli aculei sulla schiena. A questo punto sfida il nemico
con tutta la sua forza."
33,25,9,"Nidorino has a horn that is harder than a diamond. If it senses
a hostile presence, all the barbs on its back bristle up at once,
and it challenges the foe with all its might."
33,25,11,"ダイヤモンドよりも　硬い　ツノを　持つ。
敵の　気配を　感じると　背中の　トゲが
一斉に　逆立ち　全力で　立ち向かう。"
33,26,1,"ダイヤモンドよりも　かたい　ツノを　もつ。
てきの　けはいを　かんじると　せなかの　トゲが
いっせいに　さかだち　ぜんりょくで　たちむかう。"
33,26,3,"다이아몬드보다 단단한 뿔을 지녔다.
적의 기척을 느끼면 등에 달린 가시를
일제히 세우고 전력을 다해 맞선다."
33,26,5,"Nidorino dispose d’une corne plus dure que du diamant.
S’il sent une présence hostile, toutes les pointes de son dos
se hérissent d’un coup, puis il défie son ennemi."
